coral_number,site,habitat,transect,taxa,x,y,z,year,length,width,height,observer,note,note_extra
228,LTER1,BR,P3,Poc,2.84,66,19,2020,NA,NA,NA,NA,NA,NA
228,LTER1,BR,P3,Poc,2.84,66,19,2021,NA,NA,NA,NA,NA,NA
229,LTER1,BR,P3,Poc,2.84,57,42,2013,NA,NA,NA,MK,NA,NA
229,LTER1,BR,P3,Poc,2.84,57,42,2014,4.8,2.4,1.3,EW,R,NA
229,LTER1,BR,P3,Poc,2.84,57,42,2015,23,24.9,21.2,CA,Fu1,NA
229,LTER1,BR,P3,Poc,2.84,57,42,2016,43,41.1,27,HSL,NA,NA
229,LTER1,BR,P3,Poc,2.84,57,42,2017,NA,NA,NA,EW,NA,NA
229,LTER1,BR,P3,Poc,2.84,57,42,2018,NA,NA,NA,EW,NA,NA
229,LTER1,BR,P3,Poc,2.84,57,42,2019,NA,NA,NA,EW,NA,NA
229,LTER1,BR,P3,Poc,2.84,57,42,2020,NA,NA,NA,NA,NA,NA
229,LTER1,BR,P3,Poc,2.84,57,42,2021,NA,NA,NA,NA,NA,NA
230,LTER1,BR,P3,Poc,2.85,57,83,2013,21.8,23.7,20.1,MK,NA,NA
230,LTER1,BR,P3,Poc,2.85,57,83,2014,19.4,24.5,14.7,EW,NA,NA
230,LTER1,BR,P3,Poc,2.85,57,83,2015,NA,NA,NA,CA,Fu1,NA
230,LTER1,BR,P3,Poc,2.85,57,83,2016,NA,NA,NA,HSL,NA,NA
230,LTER1,BR,P3,Poc,2.85,57,83,2017,NA,NA,NA,EW,NA,NA
230,LTER1,BR,P3,Poc,2.85,57,83,2018,NA,NA,NA,EW,NA,NA
230,LTER1,BR,P3,Poc,2.85,57,83,2019,NA,NA,NA,EW,NA,NA
230,LTER1,BR,P3,Poc,2.85,57,83,2020,NA,NA,NA,NA,NA,NA
230,LTER1,BR,P3,Poc,2.85,57,83,2021,NA,NA,NA,NA,NA,NA
231,LTER1,BR,P3,Por,2.9,27,0,2013,NA,NA,NA,MK,NA,NA
231,LTER1,BR,P3,Por,2.9,27,0,2014,NA,NA,NA,EW,NA,NA
231,LTER1,BR,P3,Por,2.9,27,0,2015,NA,NA,NA,CA,NA,NA
231,LTER1,BR,P3,Por,2.9,27,0,2016,NA,NA,NA,HSL,NA,NA
231,LTER1,BR,P3,Por,2.9,27,0,2017,5,4,1.5,EW,R,NA
231,LTER1,BR,P3,Por,2.9,27,0,2018,NA,NA,NA,EW,NA,NA
231,LTER1,BR,P3,Por,2.9,27,0,2019,NA,NA,NA,EW,NA,NA
231,LTER1,BR,P3,Por,2.9,27,0,2020,NA,NA,NA,NA,NA,NA
231,LTER1,BR,P3,Por,2.9,27,0,2021,NA,NA,NA,NA,NA,NA
232,LTER1,BR,P3,Poc,2.92,66,82,2013,7,4.4,6.5,MK,NA,NA
232,LTER1,BR,P3,Poc,2.92,66,82,2014,6.5,5.9,3.5,EW,NA,NA
232,LTER1,BR,P3,Poc,2.92,66,82,2015,21.1,21.2,21,CA,NA,NA
232,LTER1,BR,P3,Poc,2.92,66,82,2016,NA,NA,NA,HSL,Fu1,NA
232,LTER1,BR,P3,Poc,2.92,66,82,2017,NA,NA,NA,EW,NA,NA
232,LTER1,BR,P3,Poc,2.92,66,82,2018,NA,NA,NA,EW,NA,NA
232,LTER1,BR,P3,Poc,2.92,66,82,2019,NA,NA,NA,EW,NA,NA
232,LTER1,BR,P3,Poc,2.92,66,82,2020,NA,NA,NA,NA,NA,NA
232,LTER1,BR,P3,Poc,2.92,66,82,2021,NA,NA,NA,NA,NA,NA
233,LTER1,BR,P3,Poc,2.96,37,82,2013,35,22.9,16.9,MK,NA,NA
233,LTER1,BR,P3,Poc,2.96,37,82,2014,37,27,18.8,EW,NA,NA
233,LTER1,BR,P3,Poc,2.96,37,82,2015,NA,NA,NA,CA,D,NA
233,LTER1,BR,P3,Poc,2.96,37,82,2016,NA,NA,NA,HSL,NA,NA
233,LTER1,BR,P3,Poc,2.96,37,82,2017,NA,NA,NA,EW,NA,NA
233,LTER1,BR,P3,Poc,2.96,37,82,2018,NA,NA,NA,EW,NA,NA
233,LTER1,BR,P3,Poc,2.96,37,82,2019,NA,NA,NA,EW,NA,NA
233,LTER1,BR,P3,Poc,2.96,37,82,2020,NA,NA,NA,NA,NA,NA
233,LTER1,BR,P3,Poc,2.96,37,82,2021,NA,NA,NA,NA,NA,NA
234,LTER1,BR,P3,Poc,2.96,15,79,2013,11.1,8.6,9.6,MK,NA,NA
234,LTER1,BR,P3,Poc,2.96,15,79,2014,13,9,9.8,EW,NA,NA
234,LTER1,BR,P3,Poc,2.96,15,79,2015,NA,NA,NA,CA,D,NA
234,LTER1,BR,P3,Poc,2.96,15,79,2016,NA,NA,NA,HSL,NA,NA
234,LTER1,BR,P3,Poc,2.96,15,79,2017,NA,NA,NA,EW,NA,NA
234,LTER1,BR,P3,Poc,2.96,15,79,2018,NA,NA,NA,EW,NA,NA
234,LTER1,BR,P3,Poc,2.96,15,79,2019,NA,NA,NA,EW,NA,NA
234,LTER1,BR,P3,Poc,2.96,15,79,2020,NA,NA,NA,NA,NA,NA
234,LTER1,BR,P3,Poc,2.96,15,79,2021,NA,NA,NA,NA,NA,NA
235,LTER1,BR,P3,Poc,3,12,79,2013,10.3,4.8,6.4,MK,NA,NA
235,LTER1,BR,P3,Poc,3,12,79,2014,11.3,6.8,6.1,EW,NA,NA
235,LTER1,BR,P3,Poc,3,12,79,2015,NA,NA,NA,CA,D,NA
235,LTER1,BR,P3,Poc,3,12,79,2016,NA,NA,NA,HSL,NA,NA
235,LTER1,BR,P3,Poc,3,12,79,2017,NA,NA,NA,EW,NA,NA
235,LTER1,BR,P3,Poc,3,12,79,2018,NA,NA,NA,EW,NA,NA
235,LTER1,BR,P3,Poc,3,12,79,2019,NA,NA,NA,EW,NA,NA
235,LTER1,BR,P3,Poc,3,12,79,2020,NA,NA,NA,NA,NA,NA
235,LTER1,BR,P3,Poc,3,12,79,2021,NA,NA,NA,NA,NA,NA
236,LTER1,BR,P3,Poc,3.01,77,76,2013,5.9,3.8,4.3,MK,NA,NA
236,LTER1,BR,P3,Poc,3.01,77,76,2014,NA,NA,NA,EW,D,NA
236,LTER1,BR,P3,Poc,3.01,77,76,2015,NA,NA,NA,CA,NA,NA
236,LTER1,BR,P3,Poc,3.01,77,76,2016,NA,NA,NA,HSL,NA,NA
236,LTER1,BR,P3,Poc,3.01,77,76,2017,NA,NA,NA,EW,NA,NA
236,LTER1,BR,P3,Poc,3.01,77,76,2018,NA,NA,NA,EW,NA,NA
236,LTER1,BR,P3,Poc,3.01,77,76,2019,NA,NA,NA,EW,NA,NA
236,LTER1,BR,P3,Poc,3.01,77,76,2020,NA,NA,NA,NA,NA,NA
236,LTER1,BR,P3,Poc,3.01,77,76,2021,NA,NA,NA,NA,NA,NA
237,LTER1,BR,P3,Poc,3.02,66,82,2013,12.8,9,9.1,MK,NA,NA
237,LTER1,BR,P3,Poc,3.02,66,82,2014,NA,NA,NA,EW,D,NA
237,LTER1,BR,P3,Poc,3.02,66,82,2015,NA,NA,NA,CA,NA,NA
237,LTER1,BR,P3,Poc,3.02,66,82,2016,NA,NA,NA,HSL,NA,NA
237,LTER1,BR,P3,Poc,3.02,66,82,2017,NA,NA,NA,EW,NA,NA
237,LTER1,BR,P3,Poc,3.02,66,82,2018,NA,NA,NA,EW,NA,NA
237,LTER1,BR,P3,Poc,3.02,66,82,2019,NA,NA,NA,EW,NA,NA
237,LTER1,BR,P3,Poc,3.02,66,82,2020,NA,NA,NA,NA,NA,NA
237,LTER1,BR,P3,Poc,3.02,66,82,2021,NA,NA,NA,NA,NA,NA
238,LTER1,BR,P3,Poc,3.08,3,82,2013,12.7,9.5,7.4,MK,NA,NA
238,LTER1,BR,P3,Poc,3.08,3,82,2014,12.9,9,8,EW,NA,NA
238,LTER1,BR,P3,Poc,3.08,3,82,2015,NA,NA,NA,CA,D,NA
238,LTER1,BR,P3,Poc,3.08,3,82,2016,NA,NA,NA,HSL,NA,NA
238,LTER1,BR,P3,Poc,3.08,3,82,2017,NA,NA,NA,EW,NA,NA
238,LTER1,BR,P3,Poc,3.08,3,82,2018,NA,NA,NA,EW,NA,NA
238,LTER1,BR,P3,Poc,3.08,3,82,2019,NA,NA,NA,EW,NA,NA
238,LTER1,BR,P3,Poc,3.08,3,82,2020,NA,NA,NA,NA,NA,NA
238,LTER1,BR,P3,Poc,3.08,3,82,2021,NA,NA,NA,NA,NA,NA
239,LTER1,BR,P3,Poc,3.12,62,78,2013,26.4,13.9,17,MK,NA,NA
239,LTER1,BR,P3,Poc,3.12,62,78,2014,26.9,17.5,19.7,EW,NA,NA
239,LTER1,BR,P3,Poc,3.12,62,78,2015,NA,NA,NA,CA,D,NA
239,LTER1,BR,P3,Poc,3.12,62,78,2016,NA,NA,NA,HSL,NA,NA
239,LTER1,BR,P3,Poc,3.12,62,78,2017,NA,NA,NA,EW,NA,NA
239,LTER1,BR,P3,Poc,3.12,62,78,2018,NA,NA,NA,EW,NA,NA
239,LTER1,BR,P3,Poc,3.12,62,78,2019,NA,NA,NA,EW,NA,NA
239,LTER1,BR,P3,Poc,3.12,62,78,2020,NA,NA,NA,NA,NA,NA
239,LTER1,BR,P3,Poc,3.12,62,78,2021,NA,NA,NA,NA,NA,NA
240,LTER1,BR,P3,Poc,3.25,10,21.2,2013,NA,NA,NA,MK,NA,NA
240,LTER1,BR,P3,Poc,3.25,10,21.2,2014,NA,NA,NA,EW,NA,NA
240,LTER1,BR,P3,Poc,3.25,10,21.2,2015,1.5,2,1.9,CA,R,NA
240,LTER1,BR,P3,Poc,3.25,10,21.2,2016,2.5,3,2.7,HSL,NA,NA
240,LTER1,BR,P3,Poc,3.25,10,21.2,2017,2.5,2.5,1.5,EW,NA,NA
240,LTER1,BR,P3,Poc,3.25,10,21.2,2018,NA,NA,NA,EW,NA,NA
240,LTER1,BR,P3,Poc,3.25,10,21.2,2019,NA,NA,NA,EW,NA,NA
240,LTER1,BR,P3,Poc,3.25,10,21.2,2020,NA,NA,NA,NA,NA,NA
240,LTER1,BR,P3,Poc,3.25,10,21.2,2021,NA,NA,NA,NA,NA,NA
241,LTER1,BR,P3,Por,3.3,50,15,2013,NA,NA,NA,MK,NA,NA
241,LTER1,BR,P3,Por,3.3,50,15,2014,NA,NA,NA,EW,NA,NA
241,LTER1,BR,P3,Por,3.3,50,15,2015,NA,NA,NA,CA,NA,NA
241,LTER1,BR,P3,Por,3.3,50,15,2016,NA,NA,NA,HSL,NA,NA
241,LTER1,BR,P3,Por,3.3,50,15,2017,22,22,33,EW,NA,NA
241,LTER1,BR,P3,Por,3.3,50,15,2018,NA,NA,NA,EW,NA,NA
241,LTER1,BR,P3,Por,3.3,50,15,2019,NA,NA,NA,EW,NA,NA
241,LTER1,BR,P3,Por,3.3,50,15,2020,NA,NA,NA,NA,NA,NA
241,LTER1,BR,P3,Por,3.3,50,15,2021,NA,NA,NA,NA,NA,NA
242,LTER1,BR,P3,Poc,3.32,33,82,2013,18.9,15.4,9.7,MK,NA,NA
242,LTER1,BR,P3,Poc,3.32,33,82,2014,36.3,25.9,21.9,EW,Fu1,NA
242,LTER1,BR,P3,Poc,3.32,33,82,2015,19.1,27.4,18.2,CA,NA,NA
242,LTER1,BR,P3,Poc,3.32,33,82,2016,21.5,28.5,19.3,HSL,NA,NA
242,LTER1,BR,P3,Poc,3.32,33,82,2017,23,26,14,EW,NA,NA
242,LTER1,BR,P3,Poc,3.32,33,82,2018,NA,NA,NA,EW,NA,NA
242,LTER1,BR,P3,Poc,3.32,33,82,2019,NA,NA,NA,EW,NA,NA
242,LTER1,BR,P3,Poc,3.32,33,82,2020,NA,NA,NA,NA,NA,NA
242,LTER1,BR,P3,Poc,3.32,33,82,2021,NA,NA,NA,NA,NA,NA
243,LTER1,BR,P3,Poc,3.35,93,73,2013,10.2,7.1,9.2,MK,NA,NA
243,LTER1,BR,P3,Poc,3.35,93,73,2014,NA,NA,NA,EW,Fu1,NA
243,LTER1,BR,P3,Poc,3.35,93,73,2015,NA,NA,NA,CA,NA,NA
243,LTER1,BR,P3,Poc,3.35,93,73,2016,NA,NA,NA,HSL,NA,NA
243,LTER1,BR,P3,Poc,3.35,93,73,2017,NA,NA,NA,EW,NA,NA
243,LTER1,BR,P3,Poc,3.35,93,73,2018,NA,NA,NA,EW,NA,NA
243,LTER1,BR,P3,Poc,3.35,93,73,2019,NA,NA,NA,EW,NA,NA
243,LTER1,BR,P3,Poc,3.35,93,73,2020,NA,NA,NA,NA,NA,NA
243,LTER1,BR,P3,Poc,3.35,93,73,2021,NA,NA,NA,NA,NA,NA
244,LTER1,BR,P3,Poc,3.38,72.5,17,2013,NA,NA,NA,MK,NA,NA
244,LTER1,BR,P3,Poc,3.38,72.5,17,2014,3.4,2.8,10.1,EW,R,NA
244,LTER1,BR,P3,Poc,3.38,72.5,17,2015,NA,NA,NA,CA,D,NA
244,LTER1,BR,P3,Poc,3.38,72.5,17,2016,NA,NA,NA,HSL,NA,NA
244,LTER1,BR,P3,Poc,3.38,72.5,17,2017,NA,NA,NA,EW,NA,NA
244,LTER1,BR,P3,Poc,3.38,72.5,17,2018,NA,NA,NA,EW,NA,NA
244,LTER1,BR,P3,Poc,3.38,72.5,17,2019,NA,NA,NA,EW,NA,NA
244,LTER1,BR,P3,Poc,3.38,72.5,17,2020,NA,NA,NA,NA,NA,NA
244,LTER1,BR,P3,Poc,3.38,72.5,17,2021,NA,NA,NA,NA,NA,NA
245,LTER1,BR,P3,Por,3.47,43,0,2013,NA,NA,NA,MK,NA,NA
245,LTER1,BR,P3,Por,3.47,43,0,2014,NA,NA,NA,EW,NA,NA
245,LTER1,BR,P3,Por,3.47,43,0,2015,NA,NA,NA,CA,NA,NA
245,LTER1,BR,P3,Por,3.47,43,0,2016,NA,NA,NA,HSL,NA,NA
245,LTER1,BR,P3,Por,3.47,43,0,2017,5,2,1.5,EW,R,NA
245,LTER1,BR,P3,Por,3.47,43,0,2018,NA,NA,NA,EW,NA,NA
245,LTER1,BR,P3,Por,3.47,43,0,2019,NA,NA,NA,EW,NA,NA
245,LTER1,BR,P3,Por,3.47,43,0,2020,NA,NA,NA,NA,NA,NA
245,LTER1,BR,P3,Por,3.47,43,0,2021,NA,NA,NA,NA,NA,NA
246,LTER1,BR,P3,Poc,3.47,57,78,2013,21,13.3,14.9,MK,NA,NA
246,LTER1,BR,P3,Poc,3.47,57,78,2014,21,10,20,EW,NA,NA
246,LTER1,BR,P3,Poc,3.47,57,78,2015,NA,NA,NA,CA,D,NA
246,LTER1,BR,P3,Poc,3.47,57,78,2016,NA,NA,NA,HSL,NA,NA
246,LTER1,BR,P3,Poc,3.47,57,78,2017,NA,NA,NA,EW,NA,NA
246,LTER1,BR,P3,Poc,3.47,57,78,2018,NA,NA,NA,EW,NA,NA
246,LTER1,BR,P3,Poc,3.47,57,78,2019,NA,NA,NA,EW,NA,NA
246,LTER1,BR,P3,Poc,3.47,57,78,2020,NA,NA,NA,NA,NA,NA
246,LTER1,BR,P3,Poc,3.47,57,78,2021,NA,NA,NA,NA,NA,NA
247,LTER1,BR,P3,Por,3.5,22,10,2013,NA,NA,NA,MK,NA,NA
247,LTER1,BR,P3,Por,3.5,22,10,2014,NA,NA,NA,EW,NA,NA
247,LTER1,BR,P3,Por,3.5,22,10,2015,NA,NA,NA,CA,NA,NA
247,LTER1,BR,P3,Por,3.5,22,10,2016,NA,NA,NA,HSL,NA,NA
247,LTER1,BR,P3,Por,3.5,22,10,2017,2.5,2,1,EW,R,NA
247,LTER1,BR,P3,Por,3.5,22,10,2018,NA,NA,NA,EW,NA,NA
247,LTER1,BR,P3,Por,3.5,22,10,2019,NA,NA,NA,EW,NA,NA
247,LTER1,BR,P3,Por,3.5,22,10,2020,NA,NA,NA,NA,NA,NA
247,LTER1,BR,P3,Por,3.5,22,10,2021,NA,NA,NA,NA,NA,NA
248,LTER1,BR,P3,Por,3.5,7,20,2013,NA,NA,NA,MK,NA,NA
248,LTER1,BR,P3,Por,3.5,7,20,2014,NA,NA,NA,EW,NA,NA
248,LTER1,BR,P3,Por,3.5,7,20,2015,NA,NA,NA,CA,NA,NA
248,LTER1,BR,P3,Por,3.5,7,20,2016,NA,NA,NA,HSL,NA,NA
248,LTER1,BR,P3,Por,3.5,7,20,2017,30,15,13,EW,NA,NA
248,LTER1,BR,P3,Por,3.5,7,20,2018,NA,NA,NA,EW,D,D
248,LTER1,BR,P3,Por,3.5,7,20,2019,NA,NA,NA,EW,NA,NA
248,LTER1,BR,P3,Por,3.5,7,20,2020,NA,NA,NA,NA,NA,NA
248,LTER1,BR,P3,Por,3.5,7,20,2021,NA,NA,NA,NA,NA,NA
249,LTER1,BR,P3,Poc,3.5,16,82,2013,15.4,18.5,13.7,MK,NA,NA
249,LTER1,BR,P3,Poc,3.5,16,82,2014,NA,NA,NA,EW,D,NA
249,LTER1,BR,P3,Poc,3.5,16,82,2015,NA,NA,NA,CA,NA,NA
249,LTER1,BR,P3,Poc,3.5,16,82,2016,NA,NA,NA,HSL,NA,NA
249,LTER1,BR,P3,Poc,3.5,16,82,2017,NA,NA,NA,EW,NA,NA
249,LTER1,BR,P3,Poc,3.5,16,82,2018,NA,NA,NA,EW,NA,NA
249,LTER1,BR,P3,Poc,3.5,16,82,2019,NA,NA,NA,EW,NA,NA
249,LTER1,BR,P3,Poc,3.5,16,82,2020,NA,NA,NA,NA,NA,NA
249,LTER1,BR,P3,Poc,3.5,16,82,2021,NA,NA,NA,NA,NA,NA
250,LTER1,BR,P3,Poc,3.55,55,70,2013,NA,NA,NA,MK,NA,NA
250,LTER1,BR,P3,Poc,3.55,55,70,2014,NA,NA,NA,EW,NA,NA
250,LTER1,BR,P3,Poc,3.55,55,70,2015,NA,NA,NA,CA,NA,NA
250,LTER1,BR,P3,Poc,3.55,55,70,2016,7.5,7,3,HSL,Lo,NA
250,LTER1,BR,P3,Poc,3.55,55,70,2017,18,20,13,EW,NA,NA
250,LTER1,BR,P3,Poc,3.55,55,70,2018,NA,NA,NA,EW,NA,NA
250,LTER1,BR,P3,Poc,3.55,55,70,2019,NA,NA,NA,EW,NA,NA
250,LTER1,BR,P3,Poc,3.55,55,70,2020,NA,NA,NA,NA,NA,NA
250,LTER1,BR,P3,Poc,3.55,55,70,2021,NA,NA,NA,NA,NA,NA
251,LTER1,BR,P3,Poc,3.62,45,85,2013,1.6,1.1,1.1,MK,R,NA
251,LTER1,BR,P3,Poc,3.62,45,85,2014,NA,NA,NA,EW,D,NA
251,LTER1,BR,P3,Poc,3.62,45,85,2015,NA,NA,NA,CA,NA,NA
251,LTER1,BR,P3,Poc,3.62,45,85,2016,NA,NA,NA,HSL,NA,NA
251,LTER1,BR,P3,Poc,3.62,45,85,2017,NA,NA,NA,EW,NA,NA
251,LTER1,BR,P3,Poc,3.62,45,85,2018,NA,NA,NA,EW,NA,NA
251,LTER1,BR,P3,Poc,3.62,45,85,2019,NA,NA,NA,EW,NA,NA
251,LTER1,BR,P3,Poc,3.62,45,85,2020,NA,NA,NA,NA,NA,NA
251,LTER1,BR,P3,Poc,3.62,45,85,2021,NA,NA,NA,NA,NA,NA
252,LTER1,BR,P3,Poc,3.75,57,80,2013,15.8,11.7,15.8,MK,NA,NA
252,LTER1,BR,P3,Poc,3.75,57,80,2014,16,18,16,EW,NA,NA
252,LTER1,BR,P3,Poc,3.75,57,80,2015,15.6,24,15.1,CA,NA,NA
252,LTER1,BR,P3,Poc,3.75,57,80,2016,17.5,24.7,17.3,HSL,NA,NA
252,LTER1,BR,P3,Poc,3.75,57,80,2017,18,29,15,EW,NA,NA
252,LTER1,BR,P3,Poc,3.75,57,80,2018,NA,NA,NA,EW,NA,NA
252,LTER1,BR,P3,Poc,3.75,57,80,2019,NA,NA,NA,EW,NA,NA
252,LTER1,BR,P3,Poc,3.75,57,80,2020,NA,NA,NA,NA,NA,NA
252,LTER1,BR,P3,Poc,3.75,57,80,2021,NA,NA,NA,NA,NA,NA
253,LTER1,BR,P3,Poc,3.8,22,83,2013,4.2,3.8,3.2,MK,NA,NA
253,LTER1,BR,P3,Poc,3.8,22,83,2014,NA,NA,NA,EW,D,NA
253,LTER1,BR,P3,Poc,3.8,22,83,2015,NA,NA,NA,CA,NA,NA
253,LTER1,BR,P3,Poc,3.8,22,83,2016,NA,NA,NA,HSL,NA,NA
253,LTER1,BR,P3,Poc,3.8,22,83,2017,NA,NA,NA,EW,NA,NA
253,LTER1,BR,P3,Poc,3.8,22,83,2018,NA,NA,NA,EW,NA,NA
253,LTER1,BR,P3,Poc,3.8,22,83,2019,NA,NA,NA,EW,NA,NA
253,LTER1,BR,P3,Poc,3.8,22,83,2020,NA,NA,NA,NA,NA,NA
253,LTER1,BR,P3,Poc,3.8,22,83,2021,NA,NA,NA,NA,NA,NA
254,LTER1,BR,P3,Poc,3.95,45,14,2013,NA,NA,NA,MK,NA,NA
254,LTER1,BR,P3,Poc,3.95,45,14,2014,NA,NA,NA,EW,NA,NA
254,LTER1,BR,P3,Poc,3.95,45,14,2015,17.4,12.4,8.5,CA,NA,NA
254,LTER1,BR,P3,Poc,3.95,45,14,2016,18.8,22.7,14.9,HSL,NA,NA
254,LTER1,BR,P3,Poc,3.95,45,14,2017,18,29,13,EW,NA,NA
254,LTER1,BR,P3,Poc,3.95,45,14,2018,NA,NA,NA,EW,NA,NA
254,LTER1,BR,P3,Poc,3.95,45,14,2019,NA,NA,NA,EW,NA,NA
254,LTER1,BR,P3,Poc,3.95,45,14,2020,NA,NA,NA,NA,NA,NA
254,LTER1,BR,P3,Poc,3.95,45,14,2021,NA,NA,NA,NA,NA,NA
255,LTER1,BR,P3,Poc,4.02,64,89,2013,34.3,27.7,15.7,MK,NA,NA
255,LTER1,BR,P3,Poc,4.02,64,89,2014,55,30,16,EW,NA,NA
255,LTER1,BR,P3,Poc,4.02,64,89,2015,12.9,10,6.6,CA,NA,NA
255,LTER1,BR,P3,Poc,4.02,64,89,2016,21.2,21.5,11.9,HSL,NA,NA
255,LTER1,BR,P3,Poc,4.02,64,89,2017,NA,NA,NA,EW,NA,NA
255,LTER1,BR,P3,Poc,4.02,64,89,2018,NA,NA,NA,EW,NA,NA
255,LTER1,BR,P3,Poc,4.02,64,89,2019,NA,NA,NA,EW,NA,NA
255,LTER1,BR,P3,Poc,4.02,64,89,2020,NA,NA,NA,NA,NA,NA
255,LTER1,BR,P3,Poc,4.02,64,89,2021,NA,NA,NA,NA,NA,NA
256,LTER1,BR,P3,Poc,4.1,70,70,2013,NA,NA,NA,MK,NA,NA
256,LTER1,BR,P3,Poc,4.1,70,70,2014,NA,NA,NA,EW,NA,NA
256,LTER1,BR,P3,Poc,4.1,70,70,2015,NA,NA,NA,CA,NA,NA
256,LTER1,BR,P3,Poc,4.1,70,70,2016,21.5,15.5,15,HSL,NA,NA
256,LTER1,BR,P3,Poc,4.1,70,70,2017,28,15,14,EW,NA,NA
256,LTER1,BR,P3,Poc,4.1,70,70,2018,NA,NA,NA,EW,NA,NA
256,LTER1,BR,P3,Poc,4.1,70,70,2019,NA,NA,NA,EW,NA,NA
256,LTER1,BR,P3,Poc,4.1,70,70,2020,NA,NA,NA,NA,NA,NA
256,LTER1,BR,P3,Poc,4.1,70,70,2021,NA,NA,NA,NA,NA,NA
257,LTER1,BR,P3,Acr,4.13,78,105,2013,26.3,13.5,6.6,MK,NA,NA
257,LTER1,BR,P3,Acr,4.13,78,105,2014,NA,NA,NA,EW,D,NA
257,LTER1,BR,P3,Acr,4.13,78,105,2015,NA,NA,NA,CA,NA,NA
257,LTER1,BR,P3,Acr,4.13,78,105,2016,NA,NA,NA,HSL,NA,NA
257,LTER1,BR,P3,Acr,4.13,78,105,2017,NA,NA,NA,EW,NA,NA
257,LTER1,BR,P3,Acr,4.13,78,105,2018,NA,NA,NA,EW,NA,NA
257,LTER1,BR,P3,Acr,4.13,78,105,2019,NA,NA,NA,EW,NA,NA
257,LTER1,BR,P3,Acr,4.13,78,105,2020,NA,NA,NA,NA,NA,NA
257,LTER1,BR,P3,Acr,4.13,78,105,2021,NA,NA,NA,NA,NA,NA
258,LTER1,BR,P3,Acr,4.26,32,105,2013,9.2,6.3,4.7,MK,NA,NA
258,LTER1,BR,P3,Acr,4.26,32,105,2014,9.9,9.4,6,EW,NA,NA
258,LTER1,BR,P3,Acr,4.26,32,105,2015,7.9,10.1,5.4,CA,NA,NA
258,LTER1,BR,P3,Acr,4.26,32,105,2016,NA,NA,NA,HSL,D,NA
258,LTER1,BR,P3,Acr,4.26,32,105,2017,NA,NA,NA,EW,NA,NA
258,LTER1,BR,P3,Acr,4.26,32,105,2018,NA,NA,NA,EW,NA,NA
258,LTER1,BR,P3,Acr,4.26,32,105,2019,NA,NA,NA,EW,NA,NA
258,LTER1,BR,P3,Acr,4.26,32,105,2020,NA,NA,NA,NA,NA,NA
258,LTER1,BR,P3,Acr,4.26,32,105,2021,NA,NA,NA,NA,NA,NA
259,LTER1,BR,P3,Poc,4.36,18,117,2013,17,12.2,11.2,MK,NA,NA
259,LTER1,BR,P3,Poc,4.36,18,117,2014,NA,NA,NA,EW,D,NA
259,LTER1,BR,P3,Poc,4.36,18,117,2015,NA,NA,NA,CA,NA,NA
259,LTER1,BR,P3,Poc,4.36,18,117,2016,NA,NA,NA,HSL,NA,NA
259,LTER1,BR,P3,Poc,4.36,18,117,2017,NA,NA,NA,EW,NA,NA
259,LTER1,BR,P3,Poc,4.36,18,117,2018,NA,NA,NA,EW,NA,NA
259,LTER1,BR,P3,Poc,4.36,18,117,2019,NA,NA,NA,EW,NA,NA
259,LTER1,BR,P3,Poc,4.36,18,117,2020,NA,NA,NA,NA,NA,NA
259,LTER1,BR,P3,Poc,4.36,18,117,2021,NA,NA,NA,NA,NA,NA
260,LTER1,BR,P3,Poc,4.37,19,106,2013,6.9,4.5,2.9,MK,NA,NA
260,LTER1,BR,P3,Poc,4.37,19,106,2014,6.6,4.7,2,EW,NA,NA
260,LTER1,BR,P3,Poc,4.37,19,106,2015,3.1,3,4,CA,NA,NA
260,LTER1,BR,P3,Poc,4.37,19,106,2016,7.2,5.3,5,HSL,NA,NA
260,LTER1,BR,P3,Poc,4.37,19,106,2017,NA,NA,NA,EW,NA,NA
260,LTER1,BR,P3,Poc,4.37,19,106,2018,NA,NA,NA,EW,NA,NA
260,LTER1,BR,P3,Poc,4.37,19,106,2019,NA,NA,NA,EW,NA,NA
260,LTER1,BR,P3,Poc,4.37,19,106,2020,NA,NA,NA,NA,NA,NA
260,LTER1,BR,P3,Poc,4.37,19,106,2021,NA,NA,NA,NA,NA,NA
261,LTER1,BR,P3,Poc,4.38,65,24,2013,NA,NA,NA,MK,NA,NA
261,LTER1,BR,P3,Poc,4.38,65,24,2014,NA,NA,NA,EW,NA,NA
261,LTER1,BR,P3,Poc,4.38,65,24,2015,3.7,3.7,6,CA,NA,NA
261,LTER1,BR,P3,Poc,4.38,65,24,2016,NA,NA,NA,HSL,D,NA
261,LTER1,BR,P3,Poc,4.38,65,24,2017,NA,NA,NA,EW,NA,NA
261,LTER1,BR,P3,Poc,4.38,65,24,2018,NA,NA,NA,EW,NA,NA
261,LTER1,BR,P3,Poc,4.38,65,24,2019,NA,NA,NA,EW,NA,NA
261,LTER1,BR,P3,Poc,4.38,65,24,2020,NA,NA,NA,NA,NA,NA
261,LTER1,BR,P3,Poc,4.38,65,24,2021,NA,NA,NA,NA,NA,NA
262,LTER1,BR,P3,Poc,4.41,40,111,2013,30,27,25,MK,NA,NA
262,LTER1,BR,P3,Poc,4.41,40,111,2014,14,12.9,12.5,EW,NA,NA
262,LTER1,BR,P3,Poc,4.41,40,111,2015,20.4,19.6,15.9,CA,NA,NA
